,W1__ACDC_hadoop_mapreduce_focused__ACDC_hadoop_mapreduce_focused,W1__LIMBO_IL_thresh100_stop-PRESELECTED_file-True__hadoopmapreduce-3.4.1_IL_100_clusters,W1__LIMBO_IL_thresh20_stop-PRESELECTED_file-True__hadoopmapreduce-3.4.1_IL_20_clusters,W1__LIMBO_IL_thresh23_stop-PRESELECTED_file-True__hadoopmapreduce-3.4.1_IL_23_clusters,W1__LIMBO_IL_thresh30_stop-PRESELECTED_file-True__hadoopmapreduce-3.4.1_IL_30_clusters,W1__LIMBO_IL_thresh50_stop-PRESELECTED_file-True__hadoopmapreduce-3.4.1_IL_50_clusters,W1__LIMBO_IL_thresh75_stop-PRESELECTED_file-True__hadoopmapreduce-3.4.1_IL_75_clusters,W1__WCA_UEM_thresh100_stop-PRESELECTED_file-True__hadoopmapreduce-3.4.1_UEM_100_clusters,W1__WCA_UEM_thresh20_stop-PRESELECTED_file-True__hadoopmapreduce-3.4.1_UEM_20_clusters,W1__WCA_UEM_thresh23_stop-PRESELECTED_file-True__hadoopmapreduce-3.4.1_UEM_23_clusters,W1__WCA_UEM_thresh30_stop-PRESELECTED_file-True__hadoopmapreduce-3.4.1_UEM_30_clusters,W1__WCA_UEM_thresh50_stop-PRESELECTED_file-True__hadoopmapreduce-3.4.1_UEM_50_clusters,W1__WCA_UEM_thresh75_stop-PRESELECTED_file-True__hadoopmapreduce-3.4.1_UEM_75_clusters,W1__WCA_UEMNM_thresh100_stop-PRESELECTED_file-True__hadoopmapreduce-3.4.1_UEMNM_100_clusters,W1__WCA_UEMNM_thresh20_stop-PRESELECTED_file-True__hadoopmapreduce-3.4.1_UEMNM_20_clusters,W1__WCA_UEMNM_thresh23_stop-PRESELECTED_file-True__hadoopmapreduce-3.4.1_UEMNM_23_clusters,W1__WCA_UEMNM_thresh30_stop-PRESELECTED_file-True__hadoopmapreduce-3.4.1_UEMNM_30_clusters,W1__WCA_UEMNM_thresh50_stop-PRESELECTED_file-True__hadoopmapreduce-3.4.1_UEMNM_50_clusters,W1__WCA_UEMNM_thresh75_stop-PRESELECTED_file-True__hadoopmapreduce-3.4.1_UEMNM_75_clusters,W3__group3_arc_ibm-granite__granite-embedding-english-r2_alpha_0.2_k_10,W3__group3_arc_ibm-granite__granite-embedding-english-r2_alpha_0.2_k_12,W3__group3_arc_ibm-granite__granite-embedding-english-r2_alpha_0.2_k_15,W3__group3_arc_ibm-granite__granite-embedding-english-r2_alpha_0.2_k_6,W3__group3_arc_ibm-granite__granite-embedding-english-r2_alpha_0.2_k_8,W3__group3_arc_ibm-granite__granite-embedding-english-r2_alpha_0.4_k_10,W3__group3_arc_ibm-granite__granite-embedding-english-r2_alpha_0.4_k_12,W3__group3_arc_ibm-granite__granite-embedding-english-r2_alpha_0.4_k_15,W3__group3_arc_ibm-granite__granite-embedding-english-r2_alpha_0.4_k_6,W3__group3_arc_ibm-granite__granite-embedding-english-r2_alpha_0.4_k_8,W3__group3_arc_ibm-granite__granite-embedding-english-r2_alpha_0.6_k_10,W3__group3_arc_ibm-granite__granite-embedding-english-r2_alpha_0.6_k_12,W3__group3_arc_ibm-granite__granite-embedding-english-r2_alpha_0.6_k_15,W3__group3_arc_ibm-granite__granite-embedding-english-r2_alpha_0.6_k_6,W3__group3_arc_ibm-granite__granite-embedding-english-r2_alpha_0.6_k_8,W3__group3_arc_ibm-granite__granite-embedding-english-r2_alpha_0.8_k_10,W3__group3_arc_ibm-granite__granite-embedding-english-r2_alpha_0.8_k_12,W3__group3_arc_ibm-granite__granite-embedding-english-r2_alpha_0.8_k_15,W3__group3_arc_ibm-granite__granite-embedding-english-r2_alpha_0.8_k_6,W3__group3_arc_ibm-granite__granite-embedding-english-r2_alpha_0.8_k_8,W3__group3_arc_jinaai__jina-code-embeddings-0.5b_alpha_0.2_k_10,W3__group3_arc_jinaai__jina-code-embeddings-0.5b_alpha_0.2_k_12,W3__group3_arc_jinaai__jina-code-embeddings-0.5b_alpha_0.2_k_15,W3__group3_arc_jinaai__jina-code-embeddings-0.5b_alpha_0.2_k_6,W3__group3_arc_jinaai__jina-code-embeddings-0.5b_alpha_0.2_k_8,W3__group3_arc_jinaai__jina-code-embeddings-0.5b_alpha_0.4_k_10,W3__group3_arc_jinaai__jina-code-embeddings-0.5b_alpha_0.4_k_12,W3__group3_arc_jinaai__jina-code-embeddings-0.5b_alpha_0.4_k_15,W3__group3_arc_jinaai__jina-code-embeddings-0.5b_alpha_0.4_k_6,W3__group3_arc_jinaai__jina-code-embeddings-0.5b_alpha_0.4_k_8,W3__group3_arc_jinaai__jina-code-embeddings-0.5b_alpha_0.6_k_10,W3__group3_arc_jinaai__jina-code-embeddings-0.5b_alpha_0.6_k_12,W3__group3_arc_jinaai__jina-code-embeddings-0.5b_alpha_0.6_k_15,W3__group3_arc_jinaai__jina-code-embeddings-0.5b_alpha_0.6_k_6,W3__group3_arc_jinaai__jina-code-embeddings-0.5b_alpha_0.6_k_8,W3__group3_arc_jinaai__jina-code-embeddings-0.5b_alpha_0.8_k_10,W3__group3_arc_jinaai__jina-code-embeddings-0.5b_alpha_0.8_k_12,W3__group3_arc_jinaai__jina-code-embeddings-0.5b_alpha_0.8_k_15,W3__group3_arc_jinaai__jina-code-embeddings-0.5b_alpha_0.8_k_6,W3__group3_arc_jinaai__jina-code-embeddings-0.5b_alpha_0.8_k_8
W3__group3_arc_ibm-granite__granite-embedding-english-r2_alpha_0.2_k_15,62.39130434782609,55.659885237350025,59.172563962983126,59.34782608695652,59.77260422306443,59.34654525977504,58.08668076109937,56.33802816901409,56.668481219379416,56.52173913043479,56.307525717379534,55.757900374933044,57.71670190274841,55.503390714658316,56.668481219379416,56.52173913043479,56.307525717379534,55.757900374933044,56.923890063424956,96.60014781966002,97.12177121771217,0.0,89.62194217939215,90.96965210954848,93.34811529933481,95.49815498154982,96.90721649484536,88.28762045959971,90.59955588452998,93.34811529933481,95.49815498154982,96.90721649484536,88.28762045959971,90.59955588452998,93.34811529933481,95.49815498154982,96.90721649484536,88.28762045959971,90.59955588452998,88.39615668883961,89.5940959409594,88.95434462444771,83.54336545589325,87.12065136935603,88.24833702882484,89.00369003690038,89.24889543446244,83.98813936249073,86.82457438934122,88.24833702882484,89.00369003690038,89.24889543446244,83.98813936249073,86.82457438934122,88.24833702882484,89.00369003690038,89.24889543446244,83.98813936249073,86.82457438934122
W3__group3_arc_ibm-granite__granite-embedding-english-r2_alpha_0.2_k_6,59.14800655379574,53.144654088050316,58.479212253829324,58.32878208629164,57.725788900979325,56.88912809472551,55.17790759426446,54.35010482180294,60.50328227571116,60.34953577280176,60.11969532100109,59.04198062432724,55.70897503983006,53.721174004192875,60.50328227571116,60.34953577280176,60.11969532100109,59.04198062432724,55.44344131704726,90.77380952380952,90.49034175334324,89.62194217939215,0.0,98.43517138599105,90.99702380952381,90.11887072808321,89.9184581171238,94.32835820895522,96.34873323397913,90.99702380952381,90.11887072808321,89.9184581171238,94.32835820895522,96.34873323397913,90.99702380952381,90.11887072808321,89.9184581171238,94.32835820895522,96.34873323397913,86.68154761904762,86.55274888558692,85.9896219421794,89.32835820895522,89.04619970193741,88.76488095238095,88.48439821693907,85.9896219421794,89.4776119402985,90.31296572280179,88.76488095238095,88.48439821693907,85.9896219421794,89.4776119402985,90.31296572280179,88.76488095238095,88.48439821693907,85.9896219421794,89.4776119402985,90.31296572280179
W3__group3_arc_ibm-granite__granite-embedding-english-r2_alpha_0.2_k_8,60.12002182214948,53.56020942408377,58.907103825136616,58.756137479541735,58.152173913043484,57.41935483870968,55.59681697612733,54.9738219895288,60.71038251366121,60.55646481178396,60.32608695652174,59.30107526881721,56.3395225464191,54.3455497382199,60.71038251366121,60.55646481178396,60.32608695652174,59.30107526881721,56.07427055702918,92.3476968796434,91.83976261127597,90.96965210954848,98.43517138599105,0.0,92.3476968796434,91.46884272997032,91.26572908956328,95.38002980625932,97.69345238095238,92.3476968796434,91.46884272997032,91.26572908956328,95.38002980625932,97.69345238095238,92.3476968796434,91.46884272997032,91.26572908956328,95.38002980625932,97.69345238095238,87.07280832095097,87.53709198813057,86.23242042931162,89.41877794336811,89.43452380952381,89.67310549777118,89.54005934718101,86.89859363434493,89.56780923994039,90.69940476190477,89.67310549777118,89.54005934718101,86.89859363434493,89.56780923994039,90.69940476190477,89.67310549777118,89.54005934718101,86.89859363434493,89.56780923994039,90.69940476190477
W3__group3_arc_ibm-granite__granite-embedding-english-r2_alpha_0.4_k_10,60.817438692098094,54.34100418410041,59.71615720524017,59.56403269754769,59.12052117263844,58.3780880773362,56.43879173290938,55.1255230125523,56.604803493449786,56.51226158038148,56.40608034744843,55.53168635875403,56.38579756226816,54.49790794979079,56.604803493449786,56.51226158038148,56.40608034744843,55.53168635875403,56.06783253842078,94.13946587537092,94.14814814814815,93.34811529933481,90.99702380952381,92.3476968796434,0.0,96.74074074074073,94.97413155949741,92.11309523809523,94.42793462109955,100.0,96.74074074074073,94.97413155949741,92.11309523809523,94.42793462109955,100.0,96.74074074074073,94.97413155949741,92.11309523809523,94.42793462109955,88.72403560830861,89.48148148148148,87.7309682187731,85.19345238095238,90.34175334323923,90.72700296735906,90.07407407407408,88.17442719881744,85.63988095238095,89.74739970282319,90.72700296735906,90.07407407407408,88.17442719881744,85.63988095238095,89.74739970282319,90.72700296735906,90.07407407407408,88.17442719881744,85.63988095238095,89.74739970282319
W3__group3_arc_ibm-granite__granite-embedding-english-r2_alpha_0.4_k_12,61.51333696243876,54.91118077324975,59.105779716466735,58.900381056069676,59.273318872017356,58.690987124463526,57.12016940179989,55.69487983281087,56.706652126499456,56.55960805661404,56.399132321041215,55.793991416309005,56.961355214399155,54.858934169278996,56.706652126499456,56.55960805661404,56.399132321041215,55.793991416309005,56.3790365272631,95.85185185185185,96.22781065088756,95.49815498154982,90.11887072808321,91.46884272997032,96.74074074074073,0.0,98.22878228782288,90.19316493313522,92.50741839762611,96.74074074074073,100.0,98.22878228782288,90.19316493313522,92.50741839762611,96.74074074074073,100.0,98.22878228782288,90.19316493313522,92.50741839762611,88.74074074074075,89.86686390532545,88.26568265682657,85.06686478454681,88.50148367952522,89.55555555555556,89.57100591715977,88.92988929889299,85.51263001485884,88.13056379821958,89.55555555555556,89.57100591715977,88.92988929889299,85.51263001485884,88.13056379821958,89.55555555555556,89.57100591715977,88.92988929889299,85.51263001485884,88.13056379821958
W3__group3_arc_ibm-granite__granite-embedding-english-r2_alpha_0.4_k_15,62.0108695652174,55.34689619196662,59.33587370713119,59.18478260869565,59.55603681645913,58.91805034815212,57.61099365750528,56.18153364632238,57.04953728905825,56.902173913043484,56.74066053059015,56.18639528655598,57.399577167019025,55.34689619196662,57.04953728905825,56.902173913043484,56.74066053059015,56.18639528655598,56.65961945031712,95.1219512195122,95.5719557195572,96.90721649484536,89.9184581171238,91.26572908956328,94.97413155949741,98.22878228782288,0.0,89.9184581171238,92.2279792746114,94.97413155949741,98.22878228782288,100.0,89.9184581171238,92.2279792746114,94.97413155949741,98.22878228782288,100.0,89.9184581171238,92.2279792746114,87.8048780487805,89.00369003690038,88.65979381443299,84.95181616011861,87.49074759437454,88.5439763488544,88.63468634686346,88.80706921944035,85.39659006671609,87.04663212435233,88.5439763488544,88.63468634686346,88.80706921944035,85.39659006671609,87.04663212435233,88.5439763488544,88.63468634686346,88.80706921944035,85.39659006671609,87.04663212435233
W3__group3_arc_ibm-granite__granite-embedding-english-r2_alpha_0.4_k_6,58.71108683779356,52.77777777777778,59.026258205689274,57.89186237028946,57.29053318824809,56.78148546824542,54.69994689325544,53.721174004192875,61.10503282275711,60.950300382304754,60.71817192600653,59.58019375672766,55.28412108337759,53.51153039832285,61.10503282275711,60.950300382304754,60.71817192600653,59.58019375672766,55.12480084970791,88.69047619047619,88.48439821693907,88.28762045959971,94.32835820895522,95.38002980625932,92.11309523809523,90.19316493313522,89.9184581171238,0.0,97.69001490312965,92.11309523809523,90.19316493313522,89.9184581171238,100.0,97.69001490312965,92.11309523809523,90.19316493313522,89.9184581171238,100.0,97.69001490312965,86.53273809523809,86.84992570579494,84.8776871756857,91.86567164179105,90.31296572280179,88.98809523809523,88.55869242199108,85.39659006671609,91.94029850746269,91.72876304023845,88.98809523809523,88.55869242199108,85.39659006671609,91.94029850746269,91.72876304023845,88.98809523809523,88.55869242199108,85.39659006671609,91.94029850746269,91.72876304023845
W3__group3_arc_ibm-granite__granite-embedding-english-r2_alpha_0.4_k_8,59.51991271140207,53.35078534031415,59.01639344262295,58.5379159847245,58.09782608695653,57.36559139784947,55.43766578249336,54.45026178010471,60.16393442622952,60.01091107474086,59.78260869565217,58.655913978494624,55.80901856763926,53.82198952879581,60.16393442622952,60.01091107474086,59.78260869565217,58.655913978494624,55.54376657824933,91.01040118870728,90.80118694362018,90.59955588452998,96.34873323397913,97.69345238095238,94.42793462109955,92.50741839762611,92.2279792746114,97.69001490312965,0.0,94.42793462109955,92.50741839762611,92.2279792746114,97.69001490312965,100.0,94.42793462109955,92.50741839762611,92.2279792746114,97.69001490312965,100.0,86.55274888558692,86.94362017804154,85.71428571428572,90.23845007451565,89.58333333333334,89.52451708766716,88.87240356083086,86.23242042931162,90.31296572280179,90.77380952380952,89.52451708766716,88.87240356083086,86.23242042931162,90.31296572280179,90.77380952380952,89.52451708766716,88.87240356083086,86.23242042931162,90.31296572280179,90.77380952380952
W3__group3_arc_ibm-granite__granite-embedding-english-r2_alpha_0.6_k_10,60.817438692098094,54.34100418410041,59.71615720524017,59.56403269754769,59.12052117263844,58.3780880773362,56.43879173290938,55.1255230125523,56.604803493449786,56.51226158038148,56.40608034744843,55.53168635875403,56.38579756226816,54.49790794979079,56.604803493449786,56.51226158038148,56.40608034744843,55.53168635875403,56.06783253842078,94.13946587537092,94.14814814814815,93.34811529933481,90.99702380952381,92.3476968796434,100.0,96.74074074074073,94.97413155949741,92.11309523809523,94.42793462109955,0.0,96.74074074074073,94.97413155949741,92.11309523809523,94.42793462109955,100.0,96.74074074074073,94.97413155949741,92.11309523809523,94.42793462109955,88.72403560830861,89.48148148148148,87.7309682187731,85.19345238095238,90.34175334323923,90.72700296735906,90.07407407407408,88.17442719881744,85.63988095238095,89.74739970282319,90.72700296735906,90.07407407407408,88.17442719881744,85.63988095238095,89.74739970282319,90.72700296735906,90.07407407407408,88.17442719881744,85.63988095238095,89.74739970282319
W3__group3_arc_ibm-granite__granite-embedding-english-r2_alpha_0.6_k_12,61.51333696243876,54.91118077324975,59.105779716466735,58.900381056069676,59.273318872017356,58.690987124463526,57.12016940179989,55.69487983281087,56.706652126499456,56.55960805661404,56.399132321041215,55.793991416309005,56.961355214399155,54.858934169278996,56.706652126499456,56.55960805661404,56.399132321041215,55.793991416309005,56.3790365272631,95.85185185185185,96.22781065088756,95.49815498154982,90.11887072808321,91.46884272997032,96.74074074074073,100.0,98.22878228782288,90.19316493313522,92.50741839762611,96.74074074074073,0.0,98.22878228782288,90.19316493313522,92.50741839762611,96.74074074074073,100.0,98.22878228782288,90.19316493313522,92.50741839762611,88.74074074074075,89.86686390532545,88.26568265682657,85.06686478454681,88.50148367952522,89.55555555555556,89.57100591715977,88.92988929889299,85.51263001485884,88.13056379821958,89.55555555555556,89.57100591715977,88.92988929889299,85.51263001485884,88.13056379821958,89.55555555555556,89.57100591715977,88.92988929889299,85.51263001485884,88.13056379821958
W3__group3_arc_ibm-granite__granite-embedding-english-r2_alpha_0.6_k_15,62.0108695652174,55.34689619196662,59.33587370713119,59.18478260869565,59.55603681645913,58.91805034815212,57.61099365750528,56.18153364632238,57.04953728905825,56.902173913043484,56.74066053059015,56.18639528655598,57.399577167019025,55.34689619196662,57.04953728905825,56.902173913043484,56.74066053059015,56.18639528655598,56.65961945031712,95.1219512195122,95.5719557195572,96.90721649484536,89.9184581171238,91.26572908956328,94.97413155949741,98.22878228782288,100.0,89.9184581171238,92.2279792746114,94.97413155949741,98.22878228782288,0.0,89.9184581171238,92.2279792746114,94.97413155949741,98.22878228782288,100.0,89.9184581171238,92.2279792746114,87.8048780487805,89.00369003690038,88.65979381443299,84.95181616011861,87.49074759437454,88.5439763488544,88.63468634686346,88.80706921944035,85.39659006671609,87.04663212435233,88.5439763488544,88.63468634686346,88.80706921944035,85.39659006671609,87.04663212435233,88.5439763488544,88.63468634686346,88.80706921944035,85.39659006671609,87.04663212435233
W3__group3_arc_ibm-granite__granite-embedding-english-r2_alpha_0.6_k_6,58.71108683779356,52.77777777777778,59.026258205689274,57.89186237028946,57.29053318824809,56.78148546824542,54.69994689325544,53.721174004192875,61.10503282275711,60.950300382304754,60.71817192600653,59.58019375672766,55.28412108337759,53.51153039832285,61.10503282275711,60.950300382304754,60.71817192600653,59.58019375672766,55.12480084970791,88.69047619047619,88.48439821693907,88.28762045959971,94.32835820895522,95.38002980625932,92.11309523809523,90.19316493313522,89.9184581171238,100.0,97.69001490312965,92.11309523809523,90.19316493313522,89.9184581171238,0.0,97.69001490312965,92.11309523809523,90.19316493313522,89.9184581171238,100.0,97.69001490312965,86.53273809523809,86.84992570579494,84.8776871756857,91.86567164179105,90.31296572280179,88.98809523809523,88.55869242199108,85.39659006671609,91.94029850746269,91.72876304023845,88.98809523809523,88.55869242199108,85.39659006671609,91.94029850746269,91.72876304023845,88.98809523809523,88.55869242199108,85.39659006671609,91.94029850746269,91.72876304023845
W3__group3_arc_ibm-granite__granite-embedding-english-r2_alpha_0.6_k_8,59.51991271140207,53.35078534031415,59.01639344262295,58.5379159847245,58.09782608695653,57.36559139784947,55.43766578249336,54.45026178010471,60.16393442622952,60.01091107474086,59.78260869565217,58.655913978494624,55.80901856763926,53.82198952879581,60.16393442622952,60.01091107474086,59.78260869565217,58.655913978494624,55.54376657824933,91.01040118870728,90.80118694362018,90.59955588452998,96.34873323397913,97.69345238095238,94.42793462109955,92.50741839762611,92.2279792746114,97.69001490312965,100.0,94.42793462109955,92.50741839762611,92.2279792746114,97.69001490312965,0.0,94.42793462109955,92.50741839762611,92.2279792746114,97.69001490312965,100.0,86.55274888558692,86.94362017804154,85.71428571428572,90.23845007451565,89.58333333333334,89.52451708766716,88.87240356083086,86.23242042931162,90.31296572280179,90.77380952380952,89.52451708766716,88.87240356083086,86.23242042931162,90.31296572280179,90.77380952380952,89.52451708766716,88.87240356083086,86.23242042931162,90.31296572280179,90.77380952380952
W3__group3_arc_ibm-granite__granite-embedding-english-r2_alpha_0.8_k_10,60.817438692098094,54.34100418410041,59.71615720524017,59.56403269754769,59.12052117263844,58.3780880773362,56.43879173290938,55.1255230125523,56.604803493449786,56.51226158038148,56.40608034744843,55.53168635875403,56.38579756226816,54.49790794979079,56.604803493449786,56.51226158038148,56.40608034744843,55.53168635875403,56.06783253842078,94.13946587537092,94.14814814814815,93.34811529933481,90.99702380952381,92.3476968796434,100.0,96.74074074074073,94.97413155949741,92.11309523809523,94.42793462109955,100.0,96.74074074074073,94.97413155949741,92.11309523809523,94.42793462109955,0.0,96.74074074074073,94.97413155949741,92.11309523809523,94.42793462109955,88.72403560830861,89.48148148148148,87.7309682187731,85.19345238095238,90.34175334323923,90.72700296735906,90.07407407407408,88.17442719881744,85.63988095238095,89.74739970282319,90.72700296735906,90.07407407407408,88.17442719881744,85.63988095238095,89.74739970282319,90.72700296735906,90.07407407407408,88.17442719881744,85.63988095238095,89.74739970282319
W3__group3_arc_ibm-granite__granite-embedding-english-r2_alpha_0.8_k_12,61.51333696243876,54.91118077324975,59.105779716466735,58.900381056069676,59.273318872017356,58.690987124463526,57.12016940179989,55.69487983281087,56.706652126499456,56.55960805661404,56.399132321041215,55.793991416309005,56.961355214399155,54.858934169278996,56.706652126499456,56.55960805661404,56.399132321041215,55.793991416309005,56.3790365272631,95.85185185185185,96.22781065088756,95.49815498154982,90.11887072808321,91.46884272997032,96.74074074074073,100.0,98.22878228782288,90.19316493313522,92.50741839762611,96.74074074074073,100.0,98.22878228782288,90.19316493313522,92.50741839762611,96.74074074074073,0.0,98.22878228782288,90.19316493313522,92.50741839762611,88.74074074074075,89.86686390532545,88.26568265682657,85.06686478454681,88.50148367952522,89.55555555555556,89.57100591715977,88.92988929889299,85.51263001485884,88.13056379821958,89.55555555555556,89.57100591715977,88.92988929889299,85.51263001485884,88.13056379821958,89.55555555555556,89.57100591715977,88.92988929889299,85.51263001485884,88.13056379821958
W3__group3_arc_ibm-granite__granite-embedding-english-r2_alpha_0.8_k_15,62.0108695652174,55.34689619196662,59.33587370713119,59.18478260869565,59.55603681645913,58.91805034815212,57.61099365750528,56.18153364632238,57.04953728905825,56.902173913043484,56.74066053059015,56.18639528655598,57.399577167019025,55.34689619196662,57.04953728905825,56.902173913043484,56.74066053059015,56.18639528655598,56.65961945031712,95.1219512195122,95.5719557195572,96.90721649484536,89.9184581171238,91.26572908956328,94.97413155949741,98.22878228782288,100.0,89.9184581171238,92.2279792746114,94.97413155949741,98.22878228782288,100.0,89.9184581171238,92.2279792746114,94.97413155949741,98.22878228782288,0.0,89.9184581171238,92.2279792746114,87.8048780487805,89.00369003690038,88.65979381443299,84.95181616011861,87.49074759437454,88.5439763488544,88.63468634686346,88.80706921944035,85.39659006671609,87.04663212435233,88.5439763488544,88.63468634686346,88.80706921944035,85.39659006671609,87.04663212435233,88.5439763488544,88.63468634686346,88.80706921944035,85.39659006671609,87.04663212435233
W3__group3_arc_ibm-granite__granite-embedding-english-r2_alpha_0.8_k_6,58.71108683779356,52.77777777777778,59.026258205689274,57.89186237028946,57.29053318824809,56.78148546824542,54.69994689325544,53.721174004192875,61.10503282275711,60.950300382304754,60.71817192600653,59.58019375672766,55.28412108337759,53.51153039832285,61.10503282275711,60.950300382304754,60.71817192600653,59.58019375672766,55.12480084970791,88.69047619047619,88.48439821693907,88.28762045959971,94.32835820895522,95.38002980625932,92.11309523809523,90.19316493313522,89.9184581171238,100.0,97.69001490312965,92.11309523809523,90.19316493313522,89.9184581171238,100.0,97.69001490312965,92.11309523809523,90.19316493313522,89.9184581171238,0.0,97.69001490312965,86.53273809523809,86.84992570579494,84.8776871756857,91.86567164179105,90.31296572280179,88.98809523809523,88.55869242199108,85.39659006671609,91.94029850746269,91.72876304023845,88.98809523809523,88.55869242199108,85.39659006671609,91.94029850746269,91.72876304023845,88.98809523809523,88.55869242199108,85.39659006671609,91.94029850746269,91.72876304023845
W3__group3_arc_ibm-granite__granite-embedding-english-r2_alpha_0.8_k_8,59.51991271140207,53.35078534031415,59.01639344262295,58.5379159847245,58.09782608695653,57.36559139784947,55.43766578249336,54.45026178010471,60.16393442622952,60.01091107474086,59.78260869565217,58.655913978494624,55.80901856763926,53.82198952879581,60.16393442622952,60.01091107474086,59.78260869565217,58.655913978494624,55.54376657824933,91.01040118870728,90.80118694362018,90.59955588452998,96.34873323397913,97.69345238095238,94.42793462109955,92.50741839762611,92.2279792746114,97.69001490312965,100.0,94.42793462109955,92.50741839762611,92.2279792746114,97.69001490312965,100.0,94.42793462109955,92.50741839762611,92.2279792746114,97.69001490312965,0.0,86.55274888558692,86.94362017804154,85.71428571428572,90.23845007451565,89.58333333333334,89.52451708766716,88.87240356083086,86.23242042931162,90.31296572280179,90.77380952380952,89.52451708766716,88.87240356083086,86.23242042931162,90.31296572280179,90.77380952380952,89.52451708766716,88.87240356083086,86.23242042931162,90.31296572280179,90.77380952380952
W3__group3_arc_jinaai__jina-code-embeddings-0.5b_alpha_0.2_k_10,60.599455040871945,54.34100418410041,59.82532751091703,60.217983651226156,59.55483170466884,58.64661654135339,56.59777424483307,54.96861924686193,57.0414847161572,56.893732970027244,56.56894679695983,55.90762620837808,56.2798092209857,54.864016736401666,57.0414847161572,56.893732970027244,56.56894679695983,55.90762620837808,56.70376258611552,88.35311572700297,88.29629629629629,88.39615668883961,86.68154761904762,87.07280832095097,88.72403560830861,88.74074074074075,87.8048780487805,86.53273809523809,86.55274888558692,88.72403560830861,88.74074074074075,87.8048780487805,86.53273809523809,86.55274888558692,88.72403560830861,88.74074074074075,87.8048780487805,86.53273809523809,86.55274888558692,0.0,98.07407407407408,94.38285291943829,87.12797619047619,95.46805349182765,92.43323442136499,93.11111111111111,90.53954175905396,86.08630952380952,92.94205052005944,92.43323442136499,93.11111111111111,90.53954175905396,86.08630952380952,92.94205052005944,92.43323442136499,93.11111111111111,90.53954175905396,86.08630952380952,92.94205052005944
W3__group3_arc_jinaai__jina-code-embeddings-0.5b_alpha_0.2_k_12,62.00326619488297,55.172413793103445,59.8691384950927,60.206859009254224,60.19522776572668,59.495708154506445,57.43779777660137,55.90386624869383,56.87022900763359,56.83179096352748,56.724511930585685,55.5793991416309,57.226045526733714,55.59038662486938,56.87022900763359,56.83179096352748,56.724511930585685,55.5793991416309,57.43779777660137,89.70370370370371,90.16272189349112,89.5940959409594,86.55274888558692,87.53709198813057,89.48148148148148,89.86686390532545,89.00369003690038,86.84992570579494,86.94362017804154,89.48148148148148,89.86686390532545,89.00369003690038,86.84992570579494,86.94362017804154,89.48148148148148,89.86686390532545,89.00369003690038,86.84992570579494,86.94362017804154,98.07407407407408,0.0,96.309963099631,86.70133729569093,93.5459940652819,93.48148148148148,95.04437869822485,92.47232472324724,85.66121842496285,91.02373887240356,93.48148148148148,95.04437869822485,92.47232472324724,85.66121842496285,91.02373887240356,93.48148148148148,95.04437869822485,92.47232472324724,85.66121842496285,91.02373887240356
W3__group3_arc_jinaai__jina-code-embeddings-0.5b_alpha_0.2_k_15,62.82608695652174,56.23369848721962,60.3157321720196,60.597826086956516,60.80129940443963,60.52490626673808,58.61522198731501,56.96400625978091,56.39629831246597,56.25,56.090958310774234,55.49009105516872,58.24524312896406,56.54668753260302,56.39629831246597,56.25,56.090958310774234,55.49009105516872,58.40380549682875,88.39615668883961,88.85608856088561,88.95434462444771,85.9896219421794,86.23242042931162,87.7309682187731,88.26568265682657,88.65979381443299,84.8776871756857,85.71428571428572,87.7309682187731,88.26568265682657,88.65979381443299,84.8776871756857,85.71428571428572,87.7309682187731,88.26568265682657,88.65979381443299,84.8776871756857,85.71428571428572,94.38285291943829,96.309963099631,0.0,84.21052631578947,90.59955588452998,90.39172209903917,91.95571955719556,93.37260677466863,83.54336545589325,88.08290155440415,90.39172209903917,91.95571955719556,93.37260677466863,83.54336545589325,88.08290155440415,90.39172209903917,91.95571955719556,93.37260677466863,83.54336545589325,88.08290155440415
W3__group3_arc_jinaai__jina-code-embeddings-0.5b_alpha_0.2_k_6,56.41725832878208,52.620545073375254,59.026258205689274,58.05570726379028,56.80087051142546,56.189451022604956,54.00955921402017,52.987421383647806,62.80087527352298,62.64336428181322,62.24156692056584,60.81808396124866,54.3813064259161,52.46331236897275,62.80087527352298,62.64336428181322,62.24156692056584,60.81808396124866,53.74402549123738,83.70535714285714,83.6552748885587,83.54336545589325,89.32835820895522,89.41877794336811,85.19345238095238,85.06686478454681,84.95181616011861,91.86567164179105,90.23845007451565,85.19345238095238,85.06686478454681,84.95181616011861,91.86567164179105,90.23845007451565,85.19345238095238,85.06686478454681,84.95181616011861,91.86567164179105,90.23845007451565,87.12797619047619,86.70133729569093,84.21052631578947,0.0,91.65424739195231,88.91369047619048,87.36998514115899,83.69162342475909,98.88059701492537,91.80327868852459,88.91369047619048,87.36998514115899,83.69162342475909,98.88059701492537,91.80327868852459,88.91369047619048,87.36998514115899,83.69162342475909,98.88059701492537,91.80327868852459
